"gene_id"	"cons_50kb"	"cons_100kb"	"cons_200kb"	"cons_500kb"	"cons_1000kb"
"ENSG00000097046"	0.0765	0.05325	0.04779	0.058932	0.053507
"ENSG00000097096"	0.10822	0.07179	0.061005	0.053222	0.054792
"ENSG00000099139"	0.071	0.0604	0.06117	0.052084	0.038379
"ENSG00000099194"	0.05258	0.03461	0.03752	0.062286	0.075626
"ENSG00000099203"	0.06206	0.05228	0.049755	0.054278	0.058543
"ENSG00000099204"	0.036	0.03032	0.03707	0.038836	0.045654
"ENSG00000099219"	0.066	0.07174	0.04761	0.050366	0.032799
"ENSG00000099246"	0.03934	0.02893	0.02587	0.033402	0.035703
"ENSG00000099250"	0.11242	0.08771	0.09335	0.07147	0.051519
"ENSG00000099256"	0.02194	0.02396	0.0272	0.029144	0.03585
"ENSG00000099260"	0.09798	0.07222	0.050025	0.03924	0.039092
"ENSG00000099282"	0.0236	0.02421	0.04736	0.038278	0.042014
"ENSG00000099284"	0.04516	0.05888	0.05406	0.045682	0.039603
"ENSG00000099290"	0.0307	0.03438	0.02423	0.041406	0.0325694736842105
"ENSG00000099308"	0.08596	0.07541	0.064865	0.046738	0.052601
"ENSG00000099326"	0.12076	NA	NA	NA	NA
"ENSG00000099330"	0.10926	0.08694	0.07414	0.052122	0.048349
"ENSG00000099331"	0.0265	0.03882	0.047365	0.051638	0.045922
"ENSG00000099337"	0.05452	0.0471	0.07558	0.083994	0.069575
"ENSG00000099338"	0.04534	0.09716	0.082875	0.084492	0.073003
"ENSG00000099341"	0.14096	0.10526	0.09636	0.087016	0.074035
"ENSG00000099364"	0.16756	0.16714	0.113275	0.126726	0.095548
"ENSG00000099365"	0.13326	0.13475	0.147155	0.110648	0.099433
"ENSG00000099377"	0.18702	0.1507	0.149965	0.118112	0.098114
"ENSG00000099381"	0.231	0.17856	0.1253	0.125714	0.096405
"ENSG00000099385"	0.0254	0.04504	0.099235	0.131396	0.1005
"ENSG00000099617"	0.07866	0.08787	0.077715	0.08304	0.073466
"ENSG00000099622"	0.1387	0.1208	0.07467	0.084722	0.071475
"ENSG00000099624"	0.16294	0.11648	0.07114	0.087802	0.070466
"ENSG00000099625"	0.14406	0.11017	0.07124	0.085926	0.070632
"ENSG00000099769"	0.10138	0.09215	0.060175	0.062118	0.078025
"ENSG00000099783"	0.12498	0.08679	0.07275	0.0528977777777778	0.0379231578947368
"ENSG00000099785"	0.04448	0.06927	0.068895	0.05276	0.0408778947368421
"ENSG00000099795"	0.04164	0.02856	0.04888	0.036488	0.04582
"ENSG00000099797"	0.05716	0.04372	0.054705	0.036542	0.046966
"ENSG00000099800"	0.07238	0.04802	0.04276	0.039068	0.03621
"ENSG00000099804"	0.02378	0.02432	0.0493	0.039568	0.0431720586955743
"ENSG00000099810"	0.01086	0.00924	0.01116	0.025484	0.026363
"ENSG00000099812"	0.0311	0.04375	0.04728	0.056476	0.059248
"ENSG00000099814"	0.06364	0.04154	0.04358	0.031446	0.030029
"ENSG00000099817"	0.11846	0.11265	0.0851	0.079718	0.073877
"ENSG00000099821"	0.10398	0.07251	0.05092	0.047824	0.051258
"ENSG00000099822"	0.10318	0.06961	0.05127	0.045788	0.048989
"ENSG00000099834"	0.0727	0.04072	0.052485	0.062674	0.0487
"ENSG00000099840"	0.0698	0.04997	0.04206	0.054036	0.046842
"ENSG00000099849"	0.0559	0.05558	0.04699	0.054166	0.047046
"ENSG00000099860"	0.05232	0.04747	0.035705	0.034746	0.03547
"ENSG00000099864"	0.0421	0.03505	0.05232	0.052834	0.05324
"ENSG00000099866"	0.02842	0.03976	0.038345	0.038406	NA
"ENSG00000099875"	0.0457	0.03322	0.047975	0.056626	0.050088
"ENSG00000099889"	0.07502	0.04586	0.047225	0.065568	0.051504
"ENSG00000099899"	0.10438	0.10877	0.07	0.055464	0.0544506657261264
"ENSG00000099901"	0.12762	0.11046	0.07034	0.054958	0.0547240692154062
"ENSG00000099904"	0.14038	0.10181	0.07117	0.052164	0.0553911111111111
"ENSG00000099910"	0.06992	0.07107	0.04495	0.0348959483359823	0.0388033333333333
"ENSG00000099917"	0.02454	0.03595	0.045105	0.040014	0.0472722222222222
"ENSG00000099937"	0.05872	0.05595	0.044895	0.05193	0.045554
"ENSG00000099940"	0.01886	0.02289	0.042235	0.049638	0.046194
"ENSG00000099942"	0.0498	0.05871	0.065645	0.053142	0.046401
"ENSG00000099949"	0.14496	0.10644	0.07384	0.050892	0.048672
"ENSG00000099953"	0.08084	0.05692	0.03762	0.028378	0.033121
"ENSG00000099954"	0.01676	0.0194	0.03201	0.023868	0.029215
"ENSG00000099956"	0.05022	0.05915	0.043835	0.02987	0.033628
"ENSG00000099957"	0.10774	0.11032	0.070855	0.052054	0.050868
"ENSG00000099958"	0.03802	0.04613	0.046245	0.030492	0.033635
"ENSG00000099960"	0.07902	0.09522	0.07169	0.052404	0.050635
"ENSG00000099968"	0.027	0.02416	0.021615	0.036052	0.028786
"ENSG00000099974"	0.03716	0.03693	0.033995	0.04253	0.035003
"ENSG00000099977"	0.0398	0.03783	0.03474	0.043662	0.035151
"ENSG00000099984"	0.04606	0.03704	0.033495	0.044648	0.035309
"ENSG00000099985"	0.12554	0.09888	0.099145	0.07487	0.060025
"ENSG00000099991"	0.05478	0.04743	0.05147	0.042884	0.040117
"ENSG00000099992"	0.1191	0.10597	0.09884	0.071722	0.05867
"ENSG00000099994"	0.0567	0.04963	0.044955	0.043064	0.041979
"ENSG00000099995"	0.10054	0.09974	0.09721	0.0749	0.057057
"ENSG00000099998"	0.03604	0.04312	0.04992	0.04324	0.040399
"ENSG00000099999"	0.08438	0.06775	0.07523	0.073608	0.055359
"ENSG00000100003"	0.07536	0.06589	0.071785	0.071622	0.055781
"ENSG00000100012"	0.033	0.04415	0.05487	0.064414	0.058803
"ENSG00000100014"	0.0586	0.04162	0.042715	0.042576	0.036062
"ENSG00000100023"	0.05414	0.05235	0.04557	0.048526	0.038253
"ENSG00000100024"	0.04396	0.04036	0.041785	0.037884	0.036543
"ENSG00000100027"	0.02778	0.04152	0.04743	0.0456	0.037537
"ENSG00000100028"	0.03324	0.04	0.0354	0.029792	0.034112
"ENSG00000100029"	0.0611	0.05749	0.042035	0.042102	0.060327
"ENSG00000100030"	0.0315	0.03076	0.02489	0.032414	0.034243
"ENSG00000100031"	0.04778	0.03841	0.038245	0.030744	0.032576
"ENSG00000100033"	0.04274	0.03016	0.034955	0.033082	0.033553
"ENSG00000100034"	0.04488	0.03762	0.024965	0.022712	0.030313
"ENSG00000100036"	0.04108	0.03413	0.03868	0.035538	0.065851
"ENSG00000100038"	0.05734	0.03995	0.022325	0.02027	0.026164
"ENSG00000100053"	0.03994	0.02961	0.02659	0.022888	0.022744
"ENSG00000100055"	0.03624	0.02661	0.050505	0.051904	0.048843
"ENSG00000100056"	0.08016	0.06082	0.05496	0.037772	0.034552
"ENSG00000100060"	0.06734	0.06107	0.058915	0.057578	0.057216
"ENSG00000100065"	0.08382	0.06403	0.052615	0.060182	0.05941
"ENSG00000100068"	0.03906	0.03656	0.025855	0.022012	0.025595
"ENSG00000100075"	0.05542	0.07471	0.051715	0.03813	0.033966
"ENSG00000100077"	0.0262	0.02592	0.02521	0.026552	0.028506
"ENSG00000100078"	0.10116	0.11219	0.083615	0.084396	0.058231
"ENSG00000100079"	0.04262	0.04469	0.069435	0.067808	0.058439
"ENSG00000100083"	0.08392	0.06379	0.05803	0.069512	0.060833
"ENSG00000100084"	0.0524	0.04911	0.037745	0.037286	0.042378
"ENSG00000100092"	0.10058	0.0787	0.067395	0.063512	0.061283
"ENSG00000100095"	0.03484	0.03673	0.03711	0.0395	0.038891
"ENSG00000100097"	0.06344	0.08099	0.06978	0.063028	0.061335
"ENSG00000100099"	0.03462	0.06259	0.05198	0.040304	0.042799
"ENSG00000100100"	0.0968	0.09694	0.08586	0.074956	0.06109
"ENSG00000100101"	0.07798	0.06981	0.079725	0.067156	0.061342
"ENSG00000100104"	0.06582	0.04865	0.04736	0.040222	0.043311
"ENSG00000100105"	0.1339	0.08873	0.079665	0.071666	0.061462
"ENSG00000100106"	0.08408	0.06608	0.07718	0.070102	0.06109
"ENSG00000100109"	0.06564	0.05373	0.048705	0.04047	0.043714
"ENSG00000100116"	0.08834	0.06657	0.06584	0.066506	0.063291
"ENSG00000100121"	0.00628	0.0054	0.006945	0.008492	0.013797
"ENSG00000100122"	0.03602	0.03956	0.03867	0.04528	0.046676
"ENSG00000100124"	0.07382	0.06964	0.064025	0.071592	0.063588
"ENSG00000100129"	0.0452	0.05354	0.06069	0.072958	0.063079
"ENSG00000100138"	0.0423	0.04277	0.04838	0.05663	0.058084
"ENSG00000100139"	0.06012	0.06726	0.06428	0.065932	0.057995
"ENSG00000100142"	0.09214	0.075	0.074825	0.063356	0.063519
"ENSG00000100146"	0.0996	0.07699	0.06487	0.06515	0.060088
"ENSG00000100147"	0.04718	0.04279	0.055105	0.05225	0.061507
"ENSG00000100150"	0.0601	0.04953	0.04526	0.042492	0.03833
"ENSG00000100151"	0.09388	0.0804	0.072715	0.061498	0.063472
"ENSG00000100154"	0.10206	0.0778	0.082165	0.080558	0.065572
"ENSG00000100156"	0.09624	0.07615	0.0631	0.059734	0.064014
"ENSG00000100162"	0.04344	0.06949	0.05867	0.055992	0.058685
"ENSG00000100167"	0.07484	0.05684	0.06113	0.063944	0.057115
"ENSG00000100170"	0.03898	0.03266	0.021425	0.030758	0.034553
"ENSG00000100191"	0.03256	0.02311	0.01458	0.023792	0.032809
"ENSG00000100196"	0.15512	0.11436	0.079155	0.056684	0.055411
"ENSG00000100197"	0.0812	0.06503	0.07353	0.070868	0.053635
"ENSG00000100201"	0.1402	0.10946	0.081505	0.061024	0.053135
"ENSG00000100206"	0.06962	0.06309	0.0725	0.061076	0.050886
"ENSG00000100207"	0.0421	0.09993	0.08469	0.056466	0.050117
"ENSG00000100209"	0.03724	0.05788	0.04297	0.051144	0.069153
"ENSG00000100211"	0.04748	0.04634	0.059605	0.06645	0.045257
"ENSG00000100216"	0.0713	0.06935	0.056085	0.062898	0.045352
"ENSG00000100218"	0.05306	0.04631	0.042585	0.02872	0.021992
"ENSG00000100219"	0.08028	0.04623	0.04994	0.055172	0.072798
"ENSG00000100220"	0.04422	0.03169	0.03288	0.026928	0.032617
"ENSG00000100221"	0.0881	0.08063	0.05588	0.062582	0.045513
"ENSG00000100225"	0.05042	0.04683	0.041935	0.030656	0.031503
"ENSG00000100226"	0.11284	0.08643	0.058125	0.057996	0.043586
"ENSG00000100227"	0.05542	0.04041	0.031415	0.024338	0.038217
"ENSG00000100228"	0.02622	0.04185	0.038825	0.033582	0.022184
"ENSG00000100234"	0.04668	0.06539	0.045085	0.035556	0.030631
"ENSG00000100239"	0.01668	0.02127	0.06109	0.084614	NA
"ENSG00000100241"	0.151	0.10981	0.079215	0.081906	NA
"ENSG00000100242"	0.05426	0.06537	0.07093	0.044906	0.047679
"ENSG00000100243"	0.03212	0.03003	0.027015	0.022936	0.036573
"ENSG00000100246"	0.02976	0.05216	0.07372	0.042312	0.047865
"ENSG00000100249"	0.15698	0.1296	0.0939	0.082934	0.066408
"ENSG00000100253"	0.10194	0.12616	0.097	0.084506	NA
"ENSG00000100258"	0.10338	0.11924	0.102825	0.08293	NA
"ENSG00000100263"	0.0864	0.12394	0.09269	0.078636	0.075435
"ENSG00000100266"	0.01746	0.02525	0.022535	0.022558	0.029063
"ENSG00000100271"	0.02152	0.01622	0.02025	0.029974	0.030465
"ENSG00000100276"	0.14496	0.13661	0.087385	0.07067	0.074606
"ENSG00000100280"	0.04718	0.05087	0.07004	0.061526	0.07777
"ENSG00000100281"	0.10088	0.06078	0.041425	0.032008	0.03434
"ENSG00000100284"	0.0396	0.03975	0.0535	0.03434	0.034421
"ENSG00000100285"	0.0715	0.05575	0.042035	0.07646	0.071851
"ENSG00000100288"	0.11536	0.08528	0.076415	0.0707457676590776	NA
"ENSG00000100290"	0.02874	0.02436	0.031045	0.032718	0.029825
"ENSG00000100292"	0.04126	0.04055	0.03793	0.033606	0.036724
"ENSG00000100294"	0.03342	0.03669	0.03513	0.03116	0.029341
"ENSG00000100296"	0.05654	0.06624	0.0487	0.073174	0.0738
"ENSG00000100297"	0.05226	0.03785	0.02977	0.0326	0.038294
"ENSG00000100298"	0.0089	0.01764	0.01621	0.032774	0.04332
"ENSG00000100299"	0.07254	0.06849	0.07964	NA	NA
"ENSG00000100300"	0.05472	0.03827	0.03845	0.030948	0.030141
"ENSG00000100302"	0.0425	0.02905	0.020805	0.039156	0.042796
"ENSG00000100304"	0.04514	0.04938	0.037675	0.034872	0.030307
"ENSG00000100307"	0.03736	0.02961	0.02666	0.029698	0.044091
"ENSG00000100311"	0.11796	0.07175	0.058195	0.035174	0.044592
"ENSG00000100312"	0.10194	0.07785	0.0596018835095575	NA	NA
"ENSG00000100314"	0.09352	0.08175	0.08982	0.066422	0.06792
"ENSG00000100316"	0.0494	0.03861	0.058885	0.048656	0.043228
"ENSG00000100319"	0.054	0.07073	0.079025	0.063314	0.069346
"ENSG00000100320"	0.04822	0.06835	0.052785	0.049442	0.041716
"ENSG00000100321"	0.03472	0.02982	0.039125	0.051886	0.040157
"ENSG00000100324"	0.03746	0.04124	0.04604	0.057006	0.042131
"ENSG00000100325"	0.0832	0.0631	0.067375	0.066124	0.065835
"ENSG00000100330"	0.02726	0.03945	0.058155	0.062902	0.071282
"ENSG00000100335"	0.11134	0.06919	0.05467	0.052574	0.047825
"ENSG00000100336"	0.0046	0.0025	0.01964	0.037026	0.048286
"ENSG00000100341"	0.01468	0.01382	0.02125	0.02006	0.024008
"ENSG00000100342"	0.02262	0.04904	0.04277	0.036304	0.045412
"ENSG00000100344"	0.0179	0.0179	0.0143	0.019452	0.021012
"ENSG00000100345"	0.0684	0.08301	0.05527	0.03788	0.044573
"ENSG00000100346"	0.05506	0.07462	0.05731	0.051226	0.053321
"ENSG00000100347"	0.026	0.01835	0.014005	0.019402	0.019996
"ENSG00000100348"	0.03448	0.0447	0.04629	0.052668	0.03799
"ENSG00000100350"	0.06804	0.05007	0.041015	0.05343	0.037315
"ENSG00000100351"	0.07982	0.06995	0.05787	0.049532	0.063517
"ENSG00000100353"	0.0707	0.06427	0.043635	0.05592	0.037345
"ENSG00000100354"	0.07862	0.05783	0.066805	0.072642	0.057719
"ENSG00000100359"	0.06564	0.06846	0.081755	0.071322	0.057959
"ENSG00000100360"	0.03416	0.0342	0.042815	0.03776	0.045171
"ENSG00000100362"	0.0331	0.03214	0.027445	0.03946	0.041564
"ENSG00000100364"	0.04078	0.03389	0.0222	0.027564	0.024153
"ENSG00000100365"	0.02756	0.01957	0.023215	0.041032	0.039309
"ENSG00000100368"	0.02152	0.01373	0.024435	0.037782	0.043272
"ENSG00000100372"	0.0434	0.03889	0.033965	0.033366	0.054945
"ENSG00000100373"	0.01668	0.0222	0.03392	0.024902	0.025217
"ENSG00000100376"	0.0331	0.038	0.0346	0.027394	0.025434
"ENSG00000100379"	0.06686	0.06544	0.042525	0.035032	0.045342
"ENSG00000100380"	0.05664	0.04636	0.03805	0.031406	0.049082
"ENSG00000100385"	0.02254	0.03005	0.05007	0.042216	0.046665
"ENSG00000100387"	0.0283	0.02808	0.02492	0.045236	0.051647
"ENSG00000100393"	0.0832	0.10914	0.071965	0.056838	0.051757
"ENSG00000100395"	0.08552	0.10127	0.07801	0.063446	0.053279
"ENSG00000100399"	0.09556	0.06267	0.07731	0.064152	0.053757
"ENSG00000100401"	0.04926	0.06741	0.07959	0.065142	0.055014
"ENSG00000100403"	0.05376	0.06238	0.06252	0.071682	0.054871
"ENSG00000100410"	0.04712	0.05413	0.061545	0.060514	0.057822
"ENSG00000100412"	0.0405	0.04812	0.05713	0.05666	0.060712
"ENSG00000100413"	0.06144	0.05752	0.059	0.05713	0.06092
"ENSG00000100416"	0.0442	0.03945	0.04107	0.031132	0.032669
"ENSG00000100417"	0.07394	0.05013	0.05296	0.05774	0.0625
"ENSG00000100418"	0.04872	0.0579	0.0543	0.05277	0.062375
"ENSG00000100422"	0.01868	0.02653	0.01992	0.023422	0.024979
"ENSG00000100425"	0.06366	0.04595	0.03593	0.0267177777777778	0.0296157894736842
"ENSG00000100426"	0.0384	0.0498	0.048230155143847	0.0288911111111111	0.0387315789473684
"ENSG00000100427"	0.0245	0.02805	0.0269793884807792	0.0620911111111111	0.0534694736842105
"ENSG00000100429"	0.10174	0.12753	0.09476	0.06511	0.0656484210526316
"ENSG00000100433"	0.02304	0.01845	0.032185	0.027774	0.037744
"ENSG00000100439"	0.05354	0.0501	0.069655	0.072944	0.080346
"ENSG00000100441"	0.13322	0.08645	0.073195	0.079666	0.084289
"ENSG00000100442"	0.09508	0.07844	0.072245	0.062812	0.051817
"ENSG00000100445"	0.10006	0.08622	0.070605	0.075538	0.084238
"ENSG00000100448"	0.00966	0.00708	0.008665	0.047926	0.076801
"ENSG00000100450"	0.00994	0.01105	0.01154	0.04654	0.07207
"ENSG00000100453"	0.00992	0.01114	0.015435	0.039924	0.068874
"ENSG00000100461"	0.1471	0.12922	0.141915	0.115456	0.10837
"ENSG00000100462"	0.12642	0.13994	0.14376	0.117678	0.111608
"ENSG00000100473"	0.1016	0.08272	0.052475	0.052004	0.05911
"ENSG00000100478"	0.03126	0.06072	0.06153	0.057452	0.050115
"ENSG00000100479"	0.05236	0.0793	0.065065	0.066902	0.055217
"ENSG00000100483"	0.07164	0.06151	0.043615	0.04681	0.051182
"ENSG00000100485"	0.04932	0.04623	0.05231	0.040482	0.049287
"ENSG00000100490"	0.01752	0.03917	0.04209	0.044098	0.050581
"ENSG00000100503"	0.1003	0.08795	0.061825	0.062388	0.049051
"ENSG00000100504"	0.0624	0.04669	0.06436	0.055924	0.048318
"ENSG00000100505"	0.0325	0.04888	0.0502	0.04679	0.046018
"ENSG00000100519"	0.05464	0.04187	0.06143	0.047356	0.038415
"ENSG00000100522"	0.07052	0.04619	0.057405	0.046824	0.037595
"ENSG00000100523"	0.02678	0.03166	0.033945	0.030884	0.048329
"ENSG00000100526"	0.05732	0.04412	0.056405	0.07214	0.071051
"ENSG00000100528"	0.06984	0.06763	0.04864	0.069564	0.070028
"ENSG00000100532"	0.03788	0.07048	0.06127	0.067104	0.06502
"ENSG00000100554"	0.06816	0.06731	0.054925	0.05282	0.053488
"ENSG00000100557"	0.04208	0.02378	0.052855	0.04776	0.052499
"ENSG00000100558"	0.05504	0.04685	0.05328	0.056172	0.053566
"ENSG00000100564"	0.09044	0.06169	0.0632	0.060414	0.057054
"ENSG00000100565"	0.03036	0.04369	0.051235	0.055802	0.054268
"ENSG00000100567"	0.0356	0.04613	0.050885	0.048642	0.050051
"ENSG00000100568"	0.05744	0.04274	0.05904	0.055988	0.061201
"ENSG00000100575"	0.04468	0.05959	0.06671	0.06203	0.055386
"ENSG00000100577"	0.0688	0.06024	0.05581	0.050924	0.051013
"ENSG00000100578"	0.04678	0.0492	0.04945	0.065582	0.057373
"ENSG00000100580"	0.05244	0.04729	0.05607	0.049774	0.051117
"ENSG00000100583"	0.031	0.04398	0.05656	0.047346	0.05216
"ENSG00000100591"	0.07092	0.0575	0.04553	0.044932	0.052345
"ENSG00000100592"	0.06162	0.06388	0.0793	0.049462	0.046575
"ENSG00000100593"	0.0461	0.05204	0.04535	0.046862	0.053067
"ENSG00000100596"	0.0352	0.03376	0.03378	0.041334	0.043946
"ENSG00000100599"	0.00652	0.00817	0.015505	0.019194	0.021908
"ENSG00000100600"	0.02038	0.01858	0.02323	0.022084	0.02215
"ENSG00000100601"	0.02964	0.04115	0.036485	0.04215	0.047005
"ENSG00000100603"	0.07006	0.04794	0.037365	0.037982	0.048789
"ENSG00000100604"	0.048	0.03082	0.024125	0.020932	0.02683
"ENSG00000100605"	0.01308	0.01571	0.022595	0.032846	0.031093
"ENSG00000100612"	0.0448	0.06021	0.05379	0.055006	0.054362
"ENSG00000100614"	0.12886	0.08026	0.06847	0.057574	0.062203
"ENSG00000100625"	0.13998	0.09442	0.12279	0.076688	0.071673
"ENSG00000100626"	0.04176	0.04955	0.04947	0.046702	0.051907
"ENSG00000100628"	0.0611	0.05378	0.038825	0.033402	0.038755
"ENSG00000100629"	0.03368	0.03213	0.03814	0.045782	0.04531
"ENSG00000100632"	0.04162	0.03707	0.04377	0.045334	0.051291
"ENSG00000100644"	0.06808	0.06721	0.048185	0.04273	0.049302
"ENSG00000100647"	0.04908	0.05452	0.04679	0.050042	0.051515
"ENSG00000100650"	0.06558	0.05899	0.04532	0.055958	0.054985
"ENSG00000100652"	0.08196	0.04362	0.056745	0.05673	0.053284
"ENSG00000100664"	0.0619	0.03665	0.02413	0.03318	0.033753
"ENSG00000100665"	0.01268	0.01005	0.014605	0.019174	0.025584
"ENSG00000100678"	0.04194	0.04259	0.066315	0.055626	0.046147
"ENSG00000100697"	0.1077	0.10127	0.07086	0.046194	0.035075
"ENSG00000100711"	0.05668	0.04914	0.03489	0.032748	0.031352
"ENSG00000100714"	0.07884	0.06705	0.071405	0.058438	0.063513
"ENSG00000100721"	0.00704	0.00882	0.010795	0.01572	0.015275
"ENSG00000100722"	0.0777	0.07188	0.053385	0.044218	0.036561
"ENSG00000100726"	0.0701	0.05648	0.051425	0.046202	0.05327
"ENSG00000100731"	0.04624	0.05565	0.04848	0.034804	0.033638
"ENSG00000100739"	0.0391	0.0427	0.041865	0.026784	0.031443
"ENSG00000100744"	0.03324	0.04344	0.046245	0.041192	0.035106
"ENSG00000100749"	0.08248	0.05859	0.05131	0.049058	0.051147
"ENSG00000100764"	0.04264	0.03807	0.02864	0.030096	0.036214
"ENSG00000100767"	0.0885	0.07541	0.056325	0.06164	0.061208
"ENSG00000100784"	0.03204	0.03212	0.03995	0.0266	0.033263
"ENSG00000100796"	0.07042	0.05677	0.037945	0.034656	0.034317
"ENSG00000100802"	0.17232	0.14696	0.17042	0.118732	0.112427
"ENSG00000100804"	0.13294	0.20395	0.17176	0.11934	0.113079
"ENSG00000100811"	0.0858	0.05436	0.037565	0.041984	0.037529
"ENSG00000100813"	0.26018	0.19658	0.161745	0.134622	0.122481
"ENSG00000100814"	0.0573	0.05903	0.069605	0.05174	0.039131
"ENSG00000100815"	0.07678	0.05534	0.04827	0.042392	0.031432
"ENSG00000100823"	0.1114	0.07621	0.07245	0.05094	0.035012
"ENSG00000100836"	0.18308	0.16891	0.151815	0.141976	0.117798
"ENSG00000100842"	0.15234	0.17324	0.16934	0.13648	0.112497
"ENSG00000100852"	0.0429	0.10799	0.089455	0.0712	0.057703
"ENSG00000100865"	0.02066	0.01748	0.021665	0.024776	0.03632
"ENSG00000100867"	0.02214	0.01879	0.067595	0.086144	0.092557
"ENSG00000100883"	0.06452	0.05063	0.043025	0.04857	0.047696
"ENSG00000100884"	0.2465	0.17576	0.1413	0.112356	0.079024
"ENSG00000100888"	0.1446	0.13684	0.12482	0.090256	0.069403
"ENSG00000100889"	0.153	0.22068	0.168385	0.117322	0.076644
"ENSG00000100890"	0.03572	0.03967	0.04481	0.04501	0.062667
"ENSG00000100897"	0.17322	0.18686	0.18191	0.12008	0.076699
"ENSG00000100902"	0.05314	0.04214	0.034425	0.053888	0.057641
"ENSG00000100906"	0.05442	0.04806	0.047055	0.066378	0.058847
"ENSG00000100908"	0.21402	0.19045	0.187805	0.125436	0.0765
"ENSG00000100911"	0.18458	0.20453	0.1895	0.125588	0.076256
"ENSG00000100916"	0.06012	0.04372	0.057155	0.074506	0.084396
"ENSG00000100918"	0.19822	0.18651	0.17406	0.134124	0.075845
"ENSG00000100926"	0.19334	0.15966	0.158455	0.140916	0.076434
"ENSG00000100934"	0.04382	0.05053	0.040745	0.048368	0.040131
"ENSG00000100938"	0.13446	0.14863	0.1709	0.137246	0.077118
"ENSG00000100941"	0.07916	0.06448	0.053015	0.046992	0.045387
"ENSG00000100949"	0.12066	0.13334	0.14387	0.135168	0.077548
"ENSG00000100968"	0.1	0.128	0.1149	0.102156	0.082167
"ENSG00000100979"	0.12772	0.13648	0.109015	0.092514	0.07721
"ENSG00000100982"	0.13572	0.11436	0.122415	0.09964	0.074796
"ENSG00000100983"	0.09184	0.10431	0.10776	0.087052	0.080494
"ENSG00000100985"	0.13512	0.1428	0.127135	0.108946	0.076123
"ENSG00000100987"	0.02566	0.01957	0.021815	0.02088	0.015312
"ENSG00000100991"	0.02476	0.06227	0.074335	0.075822	0.083889
"ENSG00000100994"	0.05	0.03721	0.0264	0.0216	0.015313
"ENSG00000100997"	0.0116	0.02224	0.02592	0.019574	0.01526
"ENSG00000101000"	0.02986	0.03263	0.048915	0.080866	0.094551
"ENSG00000101003"	0.01764	0.01477	0.016395	0.018772	0.015741
"ENSG00000101004"	0.0188	0.01615	0.016155	0.015874	0.014045
"ENSG00000101017"	0.06954	0.07926	0.120245	0.119404	0.077869
"ENSG00000101019"	0.13294	0.10731	0.112445	0.088144	0.088422
"ENSG00000101040"	0.03906	0.03956	0.05931	0.039948	0.040661
"ENSG00000101049"	0.04378	0.05107	0.03822	0.03929	0.047268
"ENSG00000101052"	0.03108	0.03425	0.04258	0.038518	0.045864
"ENSG00000101057"	0.04618	0.03383	0.03136	0.040206	0.043726
"ENSG00000101074"	0.03014	0.0324	0.046785	0.044	0.04415
"ENSG00000101076"	0.06136	0.0504	0.045645	0.044344	0.044189
"ENSG00000101079"	0.02938	0.04439	0.052395	0.057096	0.0503621052631579
"ENSG00000101082"	0.05538	0.05733	0.048255	0.0598	0.0564073684210526
"ENSG00000101084"	0.06392	0.06403	0.05436	0.058734	0.0568831578947368
"ENSG00000101096"	0.03342	0.04885	0.04866	0.03416	0.031408
"ENSG00000101098"	0.07092	0.07207	0.049085	0.04785	0.040076
"ENSG00000101104"	0.05612	0.07871	0.053665	0.04899	0.045601
"ENSG00000101109"	0.03528	0.04118	0.050455	0.038462	0.042024
"ENSG00000101115"	0.09776	0.05328	0.041835	0.037832	0.038798
"ENSG00000101126"	0.16032	0.09996	0.066145	0.041854	0.033718
"ENSG00000101132"	0.02824	0.02543	0.030425	0.025548	0.023961
