"gene_id"	"coding_density_50kb"	"coding_density_100kb"	"coding_density_200kb"	"coding_density_500kb"	"coding_density_1000kb"
"ENSG00000181381"	0.0434	0.03491	0.030225	0.02367	0.015627
"ENSG00000181541"	0.03044	0.01522	0.008715	0.007812	0.011743
"ENSG00000181617"	0.01614	0.01647	0.011535	0.01092	0.017216
"ENSG00000181826"	0.01626	0.01997	0.009985	0.017486	0.013552
"ENSG00000181982"	0.00654	0.00435	0.01188	0.009268	0.012088
"ENSG00000182168"	0.00444	0.00222	0.00235	0.008472	0.005636
"ENSG00000182223"	0.0792	0.06057	0.05425	0.027642	0.020295
"ENSG00000182308"	0.0293	0.02597	0.018245	0.012608	0.013134
"ENSG00000182552"	0.02254	0.03443	0.01997	0.013274	0.015319
"ENSG00000182585"	0.012	0.00726	0.00685	0.00788558005334422	0.00750487129525177
"ENSG00000182903"	0.05886	0.03948	0.03705	0.028924	NA
"ENSG00000183090"	0.01008	0.00753	0.039045	0.02399	0.015973
"ENSG00000183423"	0.05594	0.03748	0.028505	0.024594	0.016385
"ENSG00000183439"	0.02208	0.01104	0.0126	0.00683	0.006681
"ENSG00000183783"	0.00234	0.00117	0.000585	0.003078	0.0053
"ENSG00000184108"	0.02814	0.02272	0.014205	0.007548	0.003774
"ENSG00000184160"	0.03008	0.01504	0.00752	0.00568	0.01403
"ENSG00000184178"	0	0.0025	0.00125	0.00411	0.009178
"ENSG00000184305"	0	0.00143	0.001225	0.001152	0.001061
"ENSG00000184985"	0	0.01566	0.00867	0.006676	0.013395
"ENSG00000185049"	0.02126	0.03703	0.038285	0.035544	0.028306
"ENSG00000185149"	0.02292	0.01146	0.00573	0.006366	0.006631
"ENSG00000185477"	0.04662	0.02331	0.011655	0.008366	0.005649
"ENSG00000185619"	0.0204	0.01482	0.029555	0.037054	0.034657
"ENSG00000185758"	0.03042	0.02483	0.023005	0.015532	0.01233
"ENSG00000185774"	0	0.001	5e-04	2e-04	0.000415
"ENSG00000185818"	0.03934	0.0205	0.0261	0.034064	0.028669
"ENSG00000185873"	0.0275	0.01569	0.014725	0.01251	0.013113
"ENSG00000186146"	0.00426	0.00213	0.028575	0.0705577777777778	0.0373915789473684
"ENSG00000186212"	0.04764	0.02382	0.012345	0.021302	0.012305
"ENSG00000186222"	0.03468	0.01734	0.01249	0.020532	0.019868
"ENSG00000186352"	0.0516	0.04684	0.043875	0.03081	0.018989
"ENSG00000186777"	0.03516	0.01761	0.016495	0.018976	NA
"ENSG00000186867"	0.0111	0.01296	0.00648	0.005242	0.010401
"ENSG00000187054"	0.02186	0.01266	0.008705	0.009922	0.015612
"ENSG00000187533"	0.0132	0.015	0.011895	0.011898	0.014958
"ENSG00000187689"	0.0126	0.0171	0.01554	0.024696	0.019067
"ENSG00000187758"	0.02306	0.02256	0.01694	0.017022	0.019542
"ENSG00000187821"	0.01968	0.00984	0.00492	0.010882	0.020185
"ENSG00000188517"	0.00106	0.00071	0.000625	0.004452	0.008506
"ENSG00000188848"	0.0321	0.0165	0.01351	0.010598	0.013426
"ENSG00000188981"	0.0422	0.04223	0.043495	0.039856	0.031261
"ENSG00000188993"	0.06714	0.03687	0.027405	0.0135431624681347	0.00878589423486284
"ENSG00000189099"	0.01974	0.00987	0.004935	0.008322	0.014731
"ENSG00000189157"	0.01848	0.01743	0.02409	0.02342	0.023582
"ENSG00000189184"	0.06876	0.03438	0.01719	0.006876	0.003438
"ENSG00000189308"	0.03208	0.04231	0.037405	0.021976	0.019406
"ENSG00000196104"	0.0023	0.00115	0.00209	0.002584	0.001376
"ENSG00000196159"	0.03824	0.06688	0.07537	0.030148	0.015074
"ENSG00000196344"	0.02478	0.01239	0.00788	0.03019	0.020782
"ENSG00000196355"	0.01086	0.01403	0.007925	0.018418	0.013792
"ENSG00000196475"	0.03324	0.01662	0.01176	0.004704	0.004795
"ENSG00000196503"	0.03122	0.03163	0.02633	0.029214	0.022832
"ENSG00000196526"	0.01452	0.01266	0.016305	0.01597	0.015488
"ENSG00000196616"	0.02292	0.02256	0.012715	0.01815	0.019542
"ENSG00000196620"	0.03186	0.01593	0.01299	0.01209	0.013047
"ENSG00000196782"	0	0.01797	0.008985	0.007778	0.008567
"ENSG00000197057"	0.02906	0.02483	0.017235	0.015276	0.007638
"ENSG00000197386"	0.04754	0.05548	0.05143	0.039154	0.035888
"ENSG00000197410"	0.0169	0.03987	0.02652	0.035572	0.020455
"ENSG00000197465"	0.00474	0.00237	0.001185	0.012408	0.012761
"ENSG00000197701"	0.00622	0.00311	NA	NA	NA
"ENSG00000197712"	0.0195	0.01692	0.024445	0.026498	0.021285
"ENSG00000197826"	0	0.00051	0.00071	0.00057	0.006253
"ENSG00000197888"	0.03186	0.01593	0.01567	0.013434	0.012774
"ENSG00000197894"	0.0271	0.02436	0.0176	0.01567	0.011554
"ENSG00000198092"	0.01488	0.01317	0.007555	0.0134	0.014916
"ENSG00000198099"	0.02436	0.01218	0.02102	0.014618	0.014241
"ENSG00000198189"	0.01204	0.0146	0.014295	0.020352	0.019057
"ENSG00000198301"	0.04176	0.03612	0.030995	0.027938	0.025645
"ENSG00000198498"	0.022	0.03129	0.01655	0.013626	0.008561
"ENSG00000198515"	0.00886	0.02593	0.030375	0.021086	0.019386
"ENSG00000198589"	0	0.00472	0.00899	0.012494	0.01313
"ENSG00000198856"	0.01048	0.00878	0.010215	0.007532	0.004662
"ENSG00000198948"	0.02482	0.01241	0.012855	0.005142	0.008054
"ENSG00000205097"	0.0168	0.03771	0.0603746237038689	NA	NA
"ENSG00000205129"	0.08494	0.0585	0.04653	0.033022	0.018989
"ENSG00000205208"	0.0437	0.04646	0.028595	0.018954	0.012181
"ENSG00000205301"	0.02068	0.01137	0.026325	0.018012	0.010457
"ENSG00000205403"	0.02368	0.02417	0.03788	0.02635	0.016752
"ENSG00000205595"	0.01518	0.00911405173034895	0.00433466590519703	0.00559461166070301	0.0059952825351246
"ENSG00000205649"	0.0066	0.00519	0.00879	0.0099	0.011798
"ENSG00000205678"	0.00302	0.00542	0.005555	0.002222	0.001111
"ENSG00000213759"	0.0318	0.0159	0.0184	0.00954	0.011184
"ENSG00000214367"	0.05078	0.04124	0.03198	0.024474	0.027518
"ENSG00000215203"	0.00486	0.00243	0.004365	0.001746	0.00357
"ENSG00000215375"	0.08714	0.046	0.031085	0.03328	0.033038
"ENSG00000215612"	0.02452	0.0132584974423861	0.00677348066298343	0.00417671517671518	0.0422706766917293
"ENSG00000216560"	0.0117	0.00585	0.01564	0.019572	0.021783
"ENSG00000218336"	0.0017	0.00085	0.000425	0.004906	0.008755
"ENSG00000219492"	0.04632	0.08688	0.0836272717825202	0.0736577777777778	0.0367494736842105
"ENSG00000223569"	0.28668	0.205967835690758	0.154493333333333	0.0736577777777778	0.0369194414607948
"ENSG00000226757"	0.01386	0.01867	0.031975	0.018526	0.017876
"ENSG00000226887"	0.03384	0.01692	0.008715	0.008098	0.004299
"ENSG00000226894"	0.0096	0.01569	0.0079	0.010334	0.013113
"ENSG00000227140"	0.301404853128991	0.200157545851788	0.157173333333333	0.0736577777777778	0.03804
"ENSG00000227551"	0.1911	0.18915	0.128091913482355	0.0736577777777778	0.0369194414607948
"ENSG00000228856"	0.17352	0.147976002109705	0.109093333333333	0.0736577777777778	0.0378515789473684
"ENSG00000228919"	0.01632	0.01079	0.012315	0.014392	0.015957
"ENSG00000229579"	0.297066893997922	0.210259526360395	0.160646666666667	0.0736577777777778	0.03804
"ENSG00000229924"	0.0279	0.06174	0.0976478437313455	0.0731844444444444	0.0369194414607948
"ENSG00000230430"	0.340073193046661	0.22052258176155	0.167773333333333	0.0736577777777778	0.0379052631578947
"ENSG00000231051"	0.25488	0.175415516073568	0.13988	0.0736577777777778	0.0378515789473684
"ENSG00000231171"	0	0	0	0.00066	0.001729
"ENSG00000231396"	0.15924	0.15729	0.120559381657831	0.0736577777777778	0.0369194414607948
"ENSG00000231637"	0.22302	0.165204803905934	0.130313333333333	0.0736577777777778	0.0378515789473684
"ENSG00000232264"	0.340821566110398	0.240253374556972	0.171293333333333	0.0736577777777778	0.0376905263157895
"ENSG00000232399"	0.15924	0.18276	0.12612087285544	0.0736577777777778	0.0369194414607948
"ENSG00000233136"	0.15924	0.17322	0.124211950279486	0.0736577777777778	0.0369194414607948
"ENSG00000235608"	0.0631246606471333	0.050490451911625	0.0415847750865052	0.0211766029246344	0.0341037586024351
"ENSG00000235780"	0.270993259191528	0.186971552334541	0.15046	0.0736577777777778	0.03804
"ENSG00000236699"	0.01466	0.02142	0.02488	0.013774	0.015776
"ENSG00000237136"	0.00604	0.01636	0.016535	0.013968	0.007276
"ENSG00000237765"	0.05452	0.03414	0.02986	0.023712	0.017303
"ENSG00000243449"	0.02658	0.02285	0.033575	0.03677	0.028669
"ENSG00000248369"	0.00706	0.00353	0.001765	0.000706	0.000353
"ENSG00000248511"	0.00524	0.00262	0.00131	0.000524	0.000418
"ENSG00000248713"	0.1145	0.07158	0.046915	0.025886	0.017858
"ENSG00000248920"	0.267448506046682	0.2628776748178	0.197066666666667	0.0736577777777778	0.0369194414607948
"ENSG00000248933"	0.342654735272185	0.273109243697479	0.214733333333333	0.0736577777777778	0.0369194414607948
"ENSG00000249008"	0.0045	0.00225	0.00547	0.006168	0.003231
"ENSG00000249049"	0.0054	0.0027	0.00135	0.00063	0.000938
"ENSG00000249104"	0.28668	0.230962909946065	0.175766666666667	0.0736577777777778	0.0369194414607948
"ENSG00000249242"	0.0047	0.0075	0.013995	0.009796	0.014073
"ENSG00000249428"	0.0276	0.01629	0.01029	0.02334	0.028022
"ENSG00000249581"	0.0227	0.01434	0.0161	0.013146	0.012255
"ENSG00000249679"	0.05904	0.04909	0.03982	0.030934	0.018989
"ENSG00000249693"	0.00964	0.01754	0.021225	0.023108	0.024321
"ENSG00000249811"	0.2951619025373	0.27811439855525	0.207706666666667	0.0736577777777778	0.0369194414607948
"ENSG00000250038"	0.00794	0.00397	0.001985	0.000794	0.000397
"ENSG00000250254"	0.01248	0.00624	0.01549	0.012652	0.008323
"ENSG00000250317"	0.00218	0.00994	0.011085	0.011784	0.007538
"ENSG00000250361"	0	0.00219	0.003645	0.001932	0.007386
"ENSG00000250486"	0.02208	0.01104	0.0126	0.006754	0.006484
"ENSG00000250673"	0.00788	0.00897	0.006545	0.002786	0.007151
"ENSG00000250745"	0.299997435700182	0.282372611216151	0.204113333333333	0.0736577777777778	0.0369194414607948
"ENSG00000250844"	0.274112721948403	0.24589405505436	0.186426666666667	0.0736577777777778	0.0369194414607948
"ENSG00000250913"	0.336893741593481	0.264370102231592	0.214733333333333	0.0736577777777778	0.0369194414607948
"ENSG00000251139"	0.00888	0.01494	0.013915	0.014498	0.011794
"ENSG00000251283"	0.00492	0.00246	0.00123	0.002392	0.001924
"ENSG00000254531"	0.00902	0.00451	0.002255	0.00207	0.002453
"ENSG00000254535"	0.02574	0.01287	0.006435	0.002574	0.001287
"ENSG00000255072"	0.02384	0.02338	0.02609	0.025356	0.019081
"ENSG00000256043"	0.02922	0.02187	0.01598	0.015708	0.007854
"ENSG00000256394"	0.03036	0.0253	0.02821	0.015708	0.009768
"ENSG00000258389"	0.20592	0.116860564099654	0.0806342999891387	NA	NA
"ENSG00000258697"	0.20592	0.113641929953466	0.0752473106654414	NA	NA
"ENSG00000258755"	0.20592	0.11136	0.0736094126978881	NA	NA
"ENSG00000258834"	0.20592	0.112648934889878	0.0787558610739821	NA	NA
"ENSG00000259034"	0.20592	0.121397915389332	0.0826039224994808	NA	NA
"ENSG00000259063"	0.20592	0.108752138918816	0.0769730566653303	NA	NA
"ENSG00000259128"	0.20592	0.12635144256139	0.0846927833169819	NA	NA
"ENSG00000268171"	0.04008	0.04164	0.060275	0.029214	0.018588
"ENSG00000268781"	0.05086	0.03075	0.03995	0.020512	0.023183
"ENSG00000268788"	0.04778	0.03421	0.032705	0.027404	0.025645
"ENSG00000268791"	0.03468	0.01734	0.022595	0.020456	0.019388
"ENSG00000269302"	0.05342	0.0474	0.042805	0.02285	0.023076
"ENSG00000269506"	0.0099	0.01527	0.00789	0.009904	0.005332
"ENSG00000269559"	0.02134	0.01328	0.00893	0.008768	0.0075540970156907
"ENSG00000270394"	0.0015	0.00075	0.000375	0.00015	7.5e-05
"ENSG00000271271"	0.02	0.01613	0.00828	0.010038	0.009957
"ENSG00000272297"	0	0.00869	0.009335	0.03664	0.026341
"ENSG00000272414"	0.02148	0.02944	0.02799	0.02207	0.02535
"ENSG00000006837"	0.02606	0.01556	0.016945	0.013076	0.016874
"ENSG00000011083"	0.05664	0.0394	0.04691	0.052336	0.040821
"ENSG00000013561"	0.09222	0.07486	0.037785	0.02416	0.033797
"ENSG00000015479"	0.05514	0.0282	0.04925	0.0295888888888889	0.02096
"ENSG00000016082"	0.021	0.0105	0.00525	0.0021	0.00105
"ENSG00000019582"	0.0547	0.06199	0.030995	0.036766	0.040391
"ENSG00000022355"	0.0278	0.0139	0.00695	0.007596	0.004998
"ENSG00000027847"	0.03392	0.01696	0.034475	0.044472	0.035428
"ENSG00000028310"	0.05492	0.04626	0.024035	0.02848	0.030829
"ENSG00000031003"	0.02358	0.0234	0.027035	0.03547	0.03144
"ENSG00000035499"	0.01168	0.0138	0.00795	0.006618	0.004598
"ENSG00000037241"	0.013	0.01669	0.010795	0.012208	0.010072
"ENSG00000037280"	0.08248	0.04439	0.030565	0.02218	0.021869
"ENSG00000037474"	0.05246	0.03309	0.01688	0.011798	0.005899
"ENSG00000037749"	0	0	0.008255	0.006722	0.008355
"ENSG00000038274"	0.02622	0.03227	0.023555	0.009422	0.004711
"ENSG00000038382"	0.01782	0.03341	0.02553	0.01918	0.018921
"ENSG00000038427"	0.17536	0.09903	0.05107	0.022822	0.012829
"ENSG00000039123"	0.02982	0.02837	0.035265	0.025464	0.019548
"ENSG00000039139"	0.05906	0.05844	0.05804	0.02775	0.015616
"ENSG00000039319"	0.08048	0.04645	0.027255	0.02095	0.017753
"ENSG00000039537"	0.01854	0.0229	0.014025	0.01973	0.017171
"ENSG00000039560"	0.00292	0.00146	0.015415	0.015564	0.011441
"ENSG00000039600"	0.05052	0.02794	0.021995	0.022236	0.019495
"ENSG00000040275"	0.03636	0.01861	0.013305	0.009234	0.009407
"ENSG00000040731"	0	0.00814	0.011835	0.004734	0.002367
"ENSG00000043143"	0.03916	0.02505	0.015995	0.023716	0.021481
"ENSG00000043462"	0.0306	0.01917	0.010025	0.011956	0.009188
"ENSG00000044115"	0.00606	0.0059	0.00532	0.014512	0.019813
"ENSG00000047188"	0.05146	0.04304	0.02237	0.01207	0.007678
"ENSG00000048140"	0.03864	0.02216	0.04588	0.035796	0.030866
"ENSG00000048162"	0.05044	0.04132	0.03289	0.033444	0.0251
"ENSG00000049167"	0.0209	0.01364	0.00682	0.006314	0.005709
"ENSG00000049192"	0.00952	0.00584	0.00698	0.00951	0.013702
"ENSG00000049656"	0.03234	0.03386	0.040545	0.027458	0.023171
"ENSG00000049860"	0.01542	0.04194	0.03298	0.017218	0.0142
"ENSG00000049883"	0.0248	0.01452	0.00747	0.024438	0.012234
"ENSG00000050748"	0.0303	0.02281	0.02133	0.01272	0.02612
"ENSG00000050767"	0	0	0	0.011872	0.014476
"ENSG00000051596"	0.02296	0.01255	0.010015	0.006334	0.011961
"ENSG00000053108"	0.00498	0.00249	0.002835	0.005322	0.006953
"ENSG00000055147"	0.03036	0.02607	0.013035	0.007362	0.008355
"ENSG00000055163"	0.05284	0.03805	0.02923	0.028736	0.023439
"ENSG00000056097"	0.05396	0.03225	0.01653	0.01216	0.017059
"ENSG00000058729"	0.04168	0.0234	0.014875	0.012106	0.014677
"ENSG00000061455"	0.00506	0.01196	0.00894	0.010342	0.009184
"ENSG00000061492"	0.02368	0.01694	0.047925	0.039028	0.034652
"ENSG00000062194"	0.0116	0.01524	0.00762	0.003048	0.009817
"ENSG00000063438"	0.0093	0.00627	0.02767	0.034136	NA
"ENSG00000064651"	0.03572	0.02883	0.018195	0.02165	0.012748
"ENSG00000064652"	0.00378	0.00288	0.005845	0.009042	0.009629
"ENSG00000064692"	0.00542	0.01437	0.016275	0.0087	0.008516
"ENSG00000066230"	0.0458	0.04725	0.036335	0.025402	NA
"ENSG00000066583"	0.01794	0.00897	0.00894	0.005514	0.004217
"ENSG00000067113"	0.01176	0.00646	0.01061	0.022326	0.02439
"ENSG00000067248"	0.0774	0.05192	0.041865	0.027452	0.017838
"ENSG00000068796"	0.0161	0.02395	0.027025	0.016748	0.008374
"ENSG00000069011"	0.03882	0.02181	0.01305	0.013686	0.017862
"ENSG00000069018"	0.00366	0.00565	0.012945	0.00942	0.008441
"ENSG00000069020"	0.00372	0.00229	0.00264	0.004566	0.010411
"ENSG00000070193"	0	0.00627	0.003135	0.001254	0.001947
"ENSG00000070614"	0.0429	0.02649	0.01827	0.036432	0.03461
"ENSG00000070808"	0.0216	0.03767	0.030305	0.044682	0.041941
"ENSG00000070814"	0.09938	0.05594	0.039855	0.033776	0.03959
"ENSG00000071539"	0.05064	0.03284	0.024675	0.025398	0.031134
"ENSG00000072364"	0.04614	0.03792	0.042885	0.036112	0.02733
"ENSG00000072571"	0.05304	0.04711	0.023555	0.009422	0.004711
"ENSG00000072682"	0.0079	0.02608	0.021685	0.018272	0.01917
"ENSG00000072786"	0.02728	0.01833	0.020095	0.01702	0.010125
"ENSG00000072803"	0.00782	0.0084	0.008625	0.011184	0.010413
"ENSG00000073578"	0.04304	0.04527	0.044305	NA	NA
"ENSG00000074276"	0.07584	0.08439	0.05965	0.03296	0.028536
"ENSG00000074317"	0.02444	0.08528	0.053275	0.031376	0.029855
"ENSG00000078295"	0.003	0.0033	0.00697	0.00873	0.008093
"ENSG00000078795"	0.04052	0.05065	0.02937	0.024382	0.026919
"ENSG00000079215"	0.00688	0.01793	0.008965	0.003586	0.015926
"ENSG00000080709"	0.00838	0.00672	0.0087	0.00348	0.00174
"ENSG00000081059"	0.03644	0.02338	0.016925	0.014744	0.011138
"ENSG00000081189"	0.00516	0.00402	0.00792	0.003168	0.001584
"ENSG00000081791"	0.10206	0.06166	0.05707	0.02416	0.034055
"ENSG00000081818"	0.14334	0.14687	0.16592	0.138616	0.143139
"ENSG00000081842"	0.04914	0.11117	0.1393	0.117146	0.137667
"ENSG00000081853"	0.291	0.22327	0.258155	0.169424	0.113675
"ENSG00000082068"	0	0.00252	0.00203	0.009654	0.016698
"ENSG00000082074"	0.02324	0.01366	0.014955	0.023838	0.015058
"ENSG00000082196"	0.02414	0.03105	0.02814	0.012234	0.010299
"ENSG00000082213"	0.05134	0.03375	0.02251	0.016	0.009747
"ENSG00000082515"	0.02996	0.03226	0.04914	0.028976	0.015265
"ENSG00000082516"	0.08722	0.05911	0.037	0.028976	0.016114
"ENSG00000083312"	0.03372	0.02697	0.01365	0.010784	0.009334
"ENSG00000083720"	0.01032	0.0093	0.007845	0.007288	0.00461
"ENSG00000085231"	0.0404	0.03527	0.035575	0.02929	0.015176
"ENSG00000085365"	0.00994	0.00795	0.00852	0.005742	0.005744
"ENSG00000086189"	0.03362	0.03508	0.024635	0.016748	0.008374
"ENSG00000086200"	0.02054	0.02306	0.02496	0.016748	0.008374
"ENSG00000086570"	0.16666	0.13324	0.07251	0.036016	0.026621
"ENSG00000086589"	0.05764	0.06716	0.04046	0.026938	0.029936
"ENSG00000087116"	0.00406	0.00441	0.009975	0.019466	0.022981
"ENSG00000087206"	0.03194	0.01597	0.042295	0.030404	0.045212
"ENSG00000091009"	0.03808	0.03128	0.023175	0.028188	0.017751
"ENSG00000091010"	0.02316	0.01158	0.01531	0.02537	0.01722
"ENSG00000092421"	0.01924	0.01955	0.015925	0.006568	0.00517
"ENSG00000094755"	0.02706	0.01353	0.011535	0.007526	0.005949
"ENSG00000094880"	0.09334	0.08084	0.0571	0.045246	0.033126
"ENSG00000095015"	0.03394	0.04539	0.035655	0.014324	0.009268
"ENSG00000112851"	0.02412	0.03193	0.02193	0.01682	0.016152
"ENSG00000112852"	0.09576	0.12021	0.13037	0.129356	0.142952
"ENSG00000112855"	0.09466	0.07921	0.06708	0.111408	0.089528
"ENSG00000112874"	0.02778	0.01389	0.006945	0.002778	0.007486
"ENSG00000112877"	0.03724	0.03348	0.017645	0.029586	0.031308
"ENSG00000112893"	0.02472	0.01877	0.017175	0.007092	0.005673
"ENSG00000112902"	0	0.00258	0.0059	0.006674	0.004237
"ENSG00000112936"	0.03752	0.02532	0.039635	0.03152	0.018535
"ENSG00000112941"	0.03258	0.01629	0.01191	0.010274	0.005899
"ENSG00000112964"	0.0014	7e-04	0.00068	0.007656	0.00441
"ENSG00000112972"	0.05164	0.02582	0.01646	0.017966	0.013815
"ENSG00000112977"	0	0.00658	0.008235	0.00485	0.010942
"ENSG00000112981"	0.03138	0.05906	0.052865	0.041368	0.034479
"ENSG00000112983"	0.11634	0.09155	0.05652	0.04223	0.033638
"ENSG00000112984"	0.14494	0.08879	0.05888	0.045556	0.033411
"ENSG00000112992"	0.03864	0.03281	0.01858	0.014712	0.012184
"ENSG00000112996"	0.0264	0.0132	0.0066	0.00264	0.002941
"ENSG00000113013"	0.0434	0.02486	0.02515	0.027418	0.03121
"ENSG00000113048"	0	0.01286	0.04849	0.024438	0.012219
"ENSG00000113068"	0.00184	0.00545	0.021555	0.02115	0.032551
"ENSG00000113070"	0.047	0.03779	0.023705	0.033784	0.047608
"ENSG00000113073"	0.06624	0.03885	0.02825	0.031846	0.053653
"ENSG00000113083"	0.02508	0.0154	0.018015	0.008736	0.007623
"ENSG00000113088"	0.0159	0.0127	0.016985	0.017996	0.015477
"ENSG00000113100"	0.00456	0.00228	0.006265	0.00474	0.00237
"ENSG00000113108"	0.05912	0.06842	0.084115	0.075764	0.067611
"ENSG00000113119"	0.09796	0.0856	0.070315	0.10832	0.076044
"ENSG00000113140"	0.0183	0.00915	0.005715	0.03679	0.02313
"ENSG00000113141"	0.16112	0.10448	0.06618	0.107708	0.078429
"ENSG00000113161"	0.05334	0.03354	0.02097	0.025866	0.018081
"ENSG00000113163"	0.01212	0.00957	0.02463	0.0227	0.018081
"ENSG00000113194"	0.02184	0.01341	0.03306	0.037066	0.027644
"ENSG00000113196"	0.01752	0.012	0.01189	0.006356	0.016522
"ENSG00000113205"	0.14352	0.13238	0.14234	0.129142	0.142952
"ENSG00000113209"	0.1785	0.20832	0.17634	0.13879	0.143173
"ENSG00000113211"	0.17838	0.21724	0.18706	0.148432	0.144496
"ENSG00000113212"	0.27342	0.2426	0.175875	0.172684	0.144533
"ENSG00000113231"	0.01102	0.00842	0.009625	0.009568	0.010995
"ENSG00000113240"	0.029	0.01744	0.01793	0.008004	0.022563
"ENSG00000113248"	0.09522	0.1194	0.174435	0.181974	0.141632
"ENSG00000113249"	0.0248	0.0147	0.01846	0.015746	0.017139
"ENSG00000113262"	0.07906	0.05929	0.0449	0.027678	0.018369
"ENSG00000113263"	0.01294	0.03609	0.02625	0.02397	0.019909
"ENSG00000113269"	0.01258	0.01013	0.01103	0.030428	0.027861
"ENSG00000113272"	0.03966	0.01983	0.03156	0.018582	0.016909
"ENSG00000113273"	0.00488	0.00315	0.005265	0.01324	0.011621
"ENSG00000113282"	0.01942	0.01958	0.019705	0.013658	0.014127
"ENSG00000113296"	0.0225	0.03467	0.020065	0.012108	0.025648
"ENSG00000113300"	0.0077	0.01674	0.030275	0.019304	0.020255
"ENSG00000113302"	0.01974	0.01397	0.00972	0.00928	0.004864
"ENSG00000113303"	0.02106	0.01655	0.028795	0.023448	0.025454
"ENSG00000113312"	0.0083	0.01173	0.020275	0.014106	0.012589
"ENSG00000113318"	0.0195	0.01473	0.012755	0.012824	0.017208
"ENSG00000113319"	0.03854	0.02291	0.012525	0.014572	0.012379
"ENSG00000113327"	0.01564	0.01548	0.00774	0.005466	0.004457
"ENSG00000113328"	0.03326	0.03616	0.023555	0.009422	0.004711
"ENSG00000113356"	0.02712	0.02704	0.016905	0.027868	0.021611
"ENSG00000113360"	0.0208	0.02578	0.028725	0.016456	0.008704
"ENSG00000113361"	0.00456	0.01253	0.012415	0.010636	0.008228
"ENSG00000113368"	0.02512	0.01765	0.01067	0.011636	0.008177
"ENSG00000113369"	0.0249	0.01245	0.006225	0.003468	0.00231
"ENSG00000113384"	0.01794	0.01199	0.046035	0.025394	0.015272
"ENSG00000113387"	0.00394	0.00386	0.00193	0.011748	0.015084
"ENSG00000113389"	0.0068	0.02163	0.011315	0.005298	0.007045
"ENSG00000113391"	0.00438	0.00339	0.003995	0.004476	0.003628
"ENSG00000113396"	0	0	0	0.004394	0.009893
"ENSG00000113407"	0.04542	0.02271	0.014655	0.012844	0.009316
"ENSG00000113430"	0.03276	0.01638	0.012675	0.00507	0.006155
"ENSG00000113441"	0.04032	0.03059	0.02683	0.028106	0.014842
"ENSG00000113448"	0.00526	0.00263	0.001315	0.00199	0.001191
"ENSG00000113456"	0.04716	0.04388	0.036655	0.022882	0.011441
"ENSG00000113460"	0.06124	0.03818	0.03649	0.022882	0.011441
"ENSG00000113492"	0.0309	0.03286	0.02965	0.022404	0.011441
"ENSG00000113494"	0	0	0.011455	0.014698	0.011602
"ENSG00000113504"	0.05882	0.05012	0.025765	0.035356	0.027075
"ENSG00000113520"	0.03236	0.03439	0.04743	0.041416	0.03112
"ENSG00000113522"	0.06726	0.04253	0.02902	0.036118	0.030634
"ENSG00000113525"	0.0132	0.02841	0.03208	0.030226	0.029491
"ENSG00000113532"	0.00588	0.01084	0.00542	0.002168	0.001657
"ENSG00000113552"	0.04216	0.05294	0.037585	0.02416	0.026406
"ENSG00000113555"	0.10824	0.07228	0.054965	0.02416	0.033797
